record_id,package_name,record_time,foreground_time_usage,last_time_use,downloaded_data,uploaded_data,avg_cpu_usage,max_cpu_usage,was_foreground,boot
8576,com.kitkatandroid.keyboard,1431024302012,0,0,51275,12660,-1.0,-1,0,0
8583,com.kitkatandroid.keyboard,1431024362108,0,0,52,104,-1.0,-1,0,0
8621,com.kitkatandroid.keyboard,1431024904674,0,0,45823,9238,-1.0,-1,0,0
8630,com.kitkatandroid.keyboard,1431024961701,0,0,104,208,-1.0,-1,0,0
8723,com.kitkatandroid.keyboard,1431026522121,0,0,44937,9250,-1.0,-1,0,0
8732,com.kitkatandroid.keyboard,1431026582283,0,0,104,208,-1.0,-1,0,0
8839,com.kitkatandroid.keyboard,1431028663104,0,0,0,40,-1.0,-1,0,0
8849,com.kitkatandroid.keyboard,1431028741430,0,0,45999,26145,-1.0,-1,0,0
9504,com.kitkatandroid.keyboard,1431062581818,0,0,44562,13070,-1.0,-1,0,0
9722,com.kitkatandroid.keyboard,1431066002128,0,0,46080,9850,-1.0,-1,0,0
9725,com.kitkatandroid.keyboard,1431066062578,0,0,104,208,-1.0,-1,0,0
9807,com.kitkatandroid.keyboard,1431067501867,0,0,44567,9554,-1.0,-1,0,0
9813,com.kitkatandroid.keyboard,1431067561894,0,0,104,208,-1.0,-1,0,0
9942,com.kitkatandroid.keyboard,1431070261888,0,0,46972,9246,-1.0,-1,0,0
9945,com.kitkatandroid.keyboard,1431070322325,0,0,104,208,-1.0,-1,0,0
9965,com.kitkatandroid.keyboard,1431070502149,0,0,90678,35751,-1.0,-1,0,0
9972,com.kitkatandroid.keyboard,1431070561180,0,0,156,260,-1.0,-1,0,0
10058,com.kitkatandroid.keyboard,1431073741434,0,0,91920,21768,-1.0,-1,0,0
10228,com.kitkatandroid.keyboard,1431078842010,0,0,138314,29714,-1.0,-1,0,0
10234,com.kitkatandroid.keyboard,1431078961428,0,0,0,144,-1.0,-1,0,0
10248,com.kitkatandroid.keyboard,1431079501228,0,0,46701,26807,-1.0,-1,0,0
10251,com.kitkatandroid.keyboard,1431079561788,0,0,389,3100,-1.0,-1,0,0
10258,com.kitkatandroid.keyboard,1431079625942,0,0,0,104,-1.0,-1,0,0
10270,com.kitkatandroid.keyboard,1431079741376,0,0,23388,4958,-1.0,-1,0,0
10277,com.kitkatandroid.keyboard,1431079922202,0,0,0,40,-1.0,-1,0,0
10281,com.kitkatandroid.keyboard,1431079981405,0,0,0,40,-1.0,-1,0,0
10352,com.kitkatandroid.keyboard,1431081721212,0,0,45003,9712,-1.0,-1,0,0
10494,com.kitkatandroid.keyboard,1431089462371,0,0,46924,9472,-1.0,-1,0,0
10504,com.kitkatandroid.keyboard,1431089521514,0,0,196,392,-1.0,-1,0,0
10569,com.kitkatandroid.keyboard,1431092461970,0,0,47431,9796,-1.0,-1,0,0
10574,com.kitkatandroid.keyboard,1431092525336,0,0,0,248,-1.0,-1,0,0
10701,com.kitkatandroid.keyboard,1431094441994,0,0,12943,8820,-1.0,-1,0,0
10717,com.kitkatandroid.keyboard,1431094622273,0,0,64047,27993,-1.0,-1,0,0
10724,com.kitkatandroid.keyboard,1431094681673,0,0,1060,40,-1.0,-1,0,0
10729,com.kitkatandroid.keyboard,1431094741610,0,0,337,1564,-1.0,-1,0,0
10810,com.kitkatandroid.keyboard,1431097201589,0,0,68228,14360,-1.0,-1,0,0
10811,com.kitkatandroid.keyboard,1431097261464,0,0,156,168,-1.0,-1,0,0
10814,com.kitkatandroid.keyboard,1431097321482,0,0,0,104,-1.0,-1,0,0
10922,com.kitkatandroid.keyboard,1431100384136,0,0,44797,9162,-1.0,-1,0,0
10928,com.kitkatandroid.keyboard,1431100441050,0,0,686,432,-1.0,-1,0,0
